tenant_id,look_up_code,look_up_type,meaning,description,enable_flag,active_start_date,active_end_date,secure_attribute_1,secure_attribute_2,secure_attribute_3,created_by,creation_date,last_updated_by,last_updated_date
14,User Value,MAPPING_TYPE,User Value,Constant,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,MAPPING_SET,MAPPING_TYPE,Mapping Set,Mapping Set,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,LOOKUP_CODE,MAPPING_TYPE,Lookup Code,Lookup Code,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,SUMMARY,JOURNAL_GENERATION_LEVEL,Summary,Summary,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,DETAIL,JOURNAL_GENERATION_LEVEL,Detail,Detail,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,TRANSACTION_DATE,GL_DATES_DERIVATION,Transaction Date,Transaction Date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,PERIOD_END_DATE_FROM_TRANSACTION_DATE,GL_DATES_DERIVATION,Period end date from transaction date,Period end date from transaction date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,SYSTEM DATE,GL_DATES_DERIVATION,System Date,System Date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,PERIOD_END_DATE_FROM_SYSTEM_DATE,GL_DATES_DERIVATION,Period end date from system date,Period end date from system date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,PERIOD_FROM_TRANSACTION_DATE,GL_PERIOD,Period from transaction date,Period from transaction date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,PERIOD_FROM_SYSTEM_DATE,GL_PERIOD,Period from system date,Period from system date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CORPORATE,CONVERSION_TYPE,Corporate,Corporate,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CUSTOM,CONVERSION_TYPE,Custom,Custom,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,DAY,TOLERANCE_TYPE,Day,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,Amount,TOLERANCE_TYPE,Amount,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,DEBIT,LINE_TYPE,Debit,Debit,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CREDIT,LINE_TYPE,Credit,Credit,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00100,COA-1,XX_00100,coa3,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00101,COA-1,XX_00101,coa2,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00102,COA-1,XX_00102,coa3,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00103,COA-1,XX_00103,coa4,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00104,COA-1,XX_00104,coa5,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,COMPANY,XX_00100,Company,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,DEPARTMENT,XX_00100,Department,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,ACCOUNT_IC,XX_00100,Account IC,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,ACCOUNT,XX_00100,Account,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,COA-1,CHART_OF_ACCOUNTS,coa-1,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,COA-2,CHART_OF_ACCOUNTS,coa-2,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,COMPANY,XX_00101,Company,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,DEPARTMENT,XX_00101,Department,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,ACCOUNT_IC,XX_00101,Account IC,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,ACCOUNT,XX_00101,Account,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,>,DECIMAL,Greater Than,Greater Than,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,<,DECIMAL,Less Than,Less Than,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,>=,DECIMAL,Greater Than Or Equals,Greater Than Or Equals,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,<=,DECIMAL,Less Than Or Equals,Less Than Or Equals,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,=,DECIMAL,Equals To,Equals To,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,!=,DECIMAL,Not Equals,Not Equals,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,BETWEEN,DECIMAL,Between,Between,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,BETWEEN,INTEGER,Between,Between,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,ONETIME,SCHEDULE_TYPES,One Time,One time,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,MINUTES,SCHEDULE_TYPES,Minutes,Minutes,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,HOURLY,SCHEDULE_TYPES,Hourly,Hourly,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,DAILY,SCHEDULE_TYPES,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,WEEKLY,SCHEDULE_TYPES,Weekly,Weekly,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,MONTHLY,SCHEDULE_TYPES,Monthly,Monthly,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,ONDEMAND,SCHEDULE_TYPES,On Demand,On Demand,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CONCAT,FUNCTIONS,Concat,"concat([FT/DV.templateName.column1],[FT/DV.templateName.column2],...)",true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,TRIM,FUNCTIONS,Trim,trim(LEADING or TRAILING or BOTH character From [FT/DV.templateName.columnName],true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CONCAT_WS,FUNCTIONS,Concat Ws,"concat_ws(separator, [FT/DV.templateName.column1], [FT/DV.templateName.column2])",true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,STRCMP,FUNCTIONS,Compare,"strcmp([FT/DV.templateName.column1], [FT/DV.templateName.column2])",true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,ARITHMETIC_EXPRESSION,FUNCTIONS,Arithmetic Expression,[FT/DV.SourceName1.Column1] operator [FT/DV.SourceName2.Column2],true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,SUBSTR,FUNCTIONS,SubStr,"SUBSTRING([FT.templateName.column1],pos,len)",true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,REPLACE,FUNCTIONS,Replace,"REPLACE([FT.templateName.column1],find_string,replace_with)",true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,MIDSEARCH,FUNCTIONS,MidSearch,"SUBSTR([FT/DV.templateName.column1], (LOCATE('char', [FT/DV.templateName.column1]) + LENGTH('char')), position)",true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00100,COA-2,XX_00100,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00101,COA-2,XX_00101,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00102,COA-2,XX_00102,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00103,COA-2,XX_00103,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,XX_00104,COA-2,XX_00104,null,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CURRENCY,RECON_QUALIFIERS,Transaction Rate,Transaction Rate,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,TRANSDATE,RECON_QUALIFIERS,Transaction Date,Transaction Date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
